stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,1,0,0,0
3Month,0.104017006644673,0.624102039868036,0.104017006644673,0,0.728119046512708,0.208034013289345,0.832136053157381
