stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,3,0,0,0,0,1,2,1,27,0,0,0,0
72hpf,0.281848056003223,0.563696112006446,0,0,0,0,0,1.12739222401289,1.12739222401289,3.94587278404512,1.12739222401289,0,0,0
21Day,0.369986860264282,1.84993430132141,1.10996058079285,0.369986860264282,0.369986860264282,1.10996058079285,0,0,0.369986860264282,2.21992116158569,0,0.369986860264282,0,0.369986860264282
3Month,0,0,0,0,0,0,0,0,0,0,0,0,0.104017006644673,0
