stage,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,0,0,1,0,0
72hpf,0,0.563696112006446,0,0,0,0,0,0.84554416800967,0,0,0,0.281848056003223,0.563696112006446,0.84554416800967,0,0,0,0,0,0
21Day,0,0.739973720528564,0,0,0,0,0,1.10996058079285,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0,0,0
3Month,0.104017006644673,2.08034013289345,0.104017006644673,0.104017006644673,0.728119046512708,0.208034013289345,1.24820407973607,0.208034013289345,0.104017006644673,0,0,0,0,0,0,0.104017006644673,0.624102039868036,0,3.64059523256354,0.104017006644673
22Month,0,0,0,0,0.409948295964399,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0,0.136649431988133,0,0,0
