stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28,152,0,31,1,0,0,0,0,0,2,0,0,0,0,0,1,8,107,66,0,1,0,0,7,91,0,0,0,19,0,0,0,0,0,0,0,0,0,0
72hpf,5.64,26.78,0,12.4,0.85,1.69,0,0.28,0,0,1.13,0,0,0,0.28,0,3.95,16.91,7.05,35.79,0,0,0,0,6.2,8.17,0,0,0,35.79,0.56,0,0,0.56,0,0,0.85,0,0,0
21Day,15.54,20.72,0.74,18.13,1.11,1.85,0,0.74,0,0.37,1.85,0,0,0,4.81,1.48,0.74,5.18,10.73,41.44,0,0,1.85,0,5.55,3.33,0,0.74,0,19.61,2.59,0,1.85,1.11,0,0.74,1.85,0,0.37,2.96
3Month,0.73,61.27,1.56,95.7,0.42,0,1.25,0.31,0.21,12.69,27.25,0.52,34.85,6.97,1.46,150.3,4.99,50.66,97.57,39.21,9.47,0.1,2.91,3.64,3.43,0.21,1.25,1.04,0,0.83,4.47,0.1,198.57,0.83,0.1,0,0.52,4.16,29.02,5.72
22Month,0.27,55.62,1.91,21.59,0.55,0,0.68,0.55,0,5.33,11.75,3.69,51.24,1.64,2.32,88.14,0.68,7.93,59.85,29.24,2.46,2.87,0.27,0.14,1.64,0.41,0.68,0.41,1.64,0.96,0.14,0,21.18,0.14,0,0,0,0.27,0,1.91
