stage,Enterocyte,Epithelial.cell,Granulosa.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Mt.rich.cell
24hpf,0,0,0,0,2,0,0
72hpf,0,0.281848056003223,0,0,1.12739222401289,0,0
21Day,0,0.369986860264282,0,0,1.47994744105713,0,0
22Month,0.136649431988133,0,0.136649431988133,1.50314375186946,0,0.136649431988133,0.136649431988133
