stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,6,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,2,0,0,0,0,3,20,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0,1.13,0,1.13,0,0.28,0,0.28,0,0.56,0,0,0,0,0,0,0.85,6.2,0.28,2.25,0,0.28,0,0,44.81,4.79,0,0,2.54,0,0,2.25,0.28,0,1.41,0,0,0
21Day,0.37,0,0,6.29,0.37,1.48,0,0.74,0,0.37,0,0,0.37,0,0.37,0,0,2.22,0.37,2.96,0,0,0.74,0,6.66,0.74,0,1.11,1.48,0.37,0,0.74,0,1.11,0.37,0,0,1.11
3Month,0.21,0.73,0.1,9.57,0,0,0.21,0,4.26,1.56,0,0,5.41,4.37,0.31,2.29,0.83,2.18,1.35,1.98,0.31,0,1.14,0.31,0.73,0,0.21,0.31,0.21,0.21,6.03,0.1,0,0,0.1,0.94,2.91,2.81
22Month,0,0.55,0.96,6.01,0.14,0,0,0.14,2.6,5.06,0.68,0,15.99,1.91,0.55,2.73,0.41,0.55,1.64,1.64,0,0.55,0.55,0,0.27,0,0.55,0.14,0.55,0,0.82,0.41,0.14,0,0,0,0,2.73
