stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,1,0,0,1,1,4,0,0,0
72hpf,0,0,0,0,2.25478444802579,0,0,0.281848056003223,0
21Day,0,0,0,0.369986860264282,0.739973720528564,0,0.369986860264282,0,0.369986860264282
22Month,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0
