stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,3,0,0
72hpf,0,0,0,0,0.563696112006446,0.563696112006446,0,0
3Month,0.104017006644673,1.45623809302542,0.104017006644673,0.104017006644673,0,0,0.728119046512708,0.208034013289345
