stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,13,2,0,0,0,0,0,0,0,0,0,0,0,2,4,0,145,0,0,0,0,9,147,0,0,18,0,0,0,0,0,0,0,0,0
72hpf,3.95,0.56,0,8.46,22.83,2.82,0,0,0,0,0,0,0,0,0.28,0,1.69,16.35,0.56,119.22,0,0,10.43,0,20.01,11.84,0,0,83.43,0,0,1.13,0.56,0,0,0,0,0
21Day,7.03,1.11,0,14.8,6.66,1.85,0,0.37,0,0,0,0,0.37,0,1.48,0,0.37,4.44,0.74,112.11,0.37,0.37,11.84,0,4.81,4.44,0,0,87.32,2.59,0,0,0.37,1.11,0,0.37,0,0
3Month,0,0.52,0.1,20.39,4.89,0,0.21,0,0.83,1.04,1.14,0.1,3.43,1.35,0,0.94,0.31,4.99,1.04,68.55,5.93,0,2.6,0.52,0.62,0.1,0.1,0,2.81,1.35,1.77,0.31,0.1,0,0.31,4.37,0.83,0.94
22Month,0,0.68,0,23.09,1.91,0,0.14,0,0,0.14,0.96,0.41,5.88,0.14,0,0.68,0,3.55,0.68,23.23,1.5,0.27,3.69,0,0.14,0.14,0.14,0.27,2.6,0.27,0.14,0,0,0,0,0.55,0,0.27
