stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,28,0,0,0,0,6,105,0,0,3,0,0,0,0,0,1,0,0,0
72hpf,4.51,1.41,0,3.66,1.13,0.85,0,0,0,0.28,0,0,0,0,0.28,0,2.54,10.43,0.56,14.09,0,0,0.28,0.28,131.06,29.88,0.28,0.56,10.99,0.85,0.28,5.07,0.85,0.56,1.41,0,0,0
21Day,2.96,0,0.37,7.77,0.74,1.48,0,2.22,0,0,0,0,0,0.37,2.59,1.11,0,3.7,1.85,26.27,0,0,1.11,0,29.97,9.62,0.74,1.11,7.03,3.33,0,2.59,1.11,1.85,0.74,0,0,3.7
3Month,0.1,1.25,0.21,14.87,0.31,0,0,0.1,2.6,1.25,0.1,0,10.51,1.35,0.21,5.72,0.73,5.82,3.02,7.59,1.25,0,0.52,0.73,1.04,0.1,0.94,0.42,0.42,0.62,23.3,0.52,0,0,0.21,1.77,2.29,1.25
22Month,0,1.78,0.41,4.37,0.14,0,0.14,0,0.41,2.46,4.1,0,16.4,0.55,0.82,4.51,0.27,0.82,1.64,9.7,0.68,0.55,0.68,0,1.5,0.14,0.82,0.55,0.27,0.27,3.69,0.82,0.41,0,0,0.14,0,0.96
