stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Radial.glia,Retinal.cell
24hpf,0,0,2,0,0,0,0,0,0,0,3,2,0,2,11,0,0,0,0
72hpf,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0,0.563696112006446,0,0.281848056003223,1.12739222401289,0.563696112006446,0,0.281848056003223,0
21Day,0.369986860264282,0,1.10996058079285,0.369986860264282,0,0,0,0.739973720528564,0,0.369986860264282,0,0.739973720528564,0,0,1.84993430132141,1.47994744105713,0.369986860264282,0.739973720528564,0.739973720528564
22Month,0,0,0,0,0.136649431988133,1.2298448878932,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133,0,0,0,0,0,0
