stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20,15,0,103,2,1,0,1,0,0,1,0,11,0,0,0,0,9,29,63,123,0,0,0,1,65,851,1,0,0,15,0,0,0,0,0,2,0,0,0
72hpf,21.7,5.92,0,33.82,7.05,16.35,0,1.13,0,0,0,0,0,0.28,0,2.82,0,18.88,71.59,3.95,70.74,0,3.38,3.1,0.56,379.93,219,0.56,2.82,0,61.16,1.97,0.28,21.98,2.54,0.85,6.48,0,0,0
21Day,28.49,2.59,2.96,87.32,4.07,40.33,0,24.79,0,0.74,4.44,1.48,0,5.18,2.22,23.31,8.51,3.33,38.85,11.1,112.85,0,0,13.32,0,106.93,74.37,0.74,3.7,0,39.96,9.25,1.48,8.88,1.11,5.18,3.33,0,0,6.29
3Month,1.66,11.03,4.37,143.86,0.83,0,3.54,3.43,0.52,19.56,21.74,0.42,0,124.3,20.28,7.91,57.52,9.36,54.82,35.47,51.07,10.51,0.42,12.59,8.01,7.91,2.7,9.99,4.68,0,3.22,6.24,195.45,2.08,0.1,0,1.35,12.38,35.05,29.64
22Month,0.55,12.98,2.87,36.9,0.41,0,1.91,3.14,0.14,5.47,20.36,19.13,0,196.78,7.79,11.21,44.14,3.42,9.84,32.11,35.67,1.23,5.06,4.24,1.37,2.73,0.55,5.88,4.24,1.78,1.23,0.68,26.92,2.6,1.23,0,0.27,1.64,0.14,8.47
