stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,10,21,0,92,7,7,0,5,0,1,0,3,2,0,0,0,14,71,65,194,0,1,0,0,36,1914,1,0,0,44,0,0,0,1,0,0,4,0,0,0
72hpf,16.35,9.58,0,52.42,6.2,6.2,0,3.66,0.28,0.56,0.28,0,0.28,0,11.56,0.28,33.26,67.64,5.07,121.76,0,7.05,1.97,0.28,120.07,443.07,0.28,0.56,0,64.26,3.1,0,0.85,19.45,0.28,0.28,2.54,0,0,0
21Day,37,4.44,1.48,116.18,0.37,48.1,0,38.48,0,2.59,0.37,0,3.33,1.85,62.53,1.11,4.44,21.09,19.24,109.52,0,0.74,5.92,0,37.74,128.39,0,1.48,0,39.96,11.1,0,2.22,15.91,2.59,4.07,1.85,0.37,0.37,21.46
3Month,0.42,0.73,1.35,51.59,0.31,0,0.83,2.6,1.98,15.19,0,0,8.74,8.32,7.39,6.03,3.43,6.66,14.87,8.63,0.62,0.1,1.77,1.87,2.18,3.43,0.21,0.52,0,0.21,1.66,0.1,318.4,0.21,0,0,0.1,3.64,46.18,39.42
22Month,0,0.68,2.6,9.98,0.14,0,1.23,1.5,1.09,22.55,2.32,0,14.48,4.92,17.63,14.07,0.55,0.41,28.97,1.78,0.14,1.09,0,0.14,0.55,1.09,0.55,0.27,0.55,0.14,0.41,0,42.36,0.14,0.14,0,0,0.14,0.27,9.29
