stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.69,0.85,0,1.69,4.79,0.56,0,0,0,0,0,0,0,0,0,0.28,1.13,1.97,0,1.97,0,0,2.54,0.28,37.2,27.06,0.56,0,0,0.56,0,0,1.97,0,0,0,0,0
21Day,1.48,0,1.48,13.32,0.74,1.11,0,0,0,3.7,0,0,1.48,0,1.48,1.11,0.37,3.33,2.22,2.59,0,0,26.27,0,14.06,15.17,3.33,0.37,0,2.59,0.37,0.37,1.85,0.37,0,0,0,0.37
3Month,1.25,2.08,28.81,90.08,0.62,0,1.35,0.1,0.1,176.2,4.99,0,20.8,8.74,0.42,348.98,5.93,5.1,20.49,11.65,1.35,0.42,102.35,2.39,7.07,0.83,14.56,0.94,0,0.73,3.74,30.79,0.94,0.1,0.31,1.87,43.69,4.99
22Month,0.14,2.05,29.79,52.47,0.14,0,0.55,0.27,0,88.96,4.1,1.64,35.53,0.68,0.41,169.58,0.68,0.96,6.56,12.71,0.14,1.5,34.57,0.55,2.05,0.27,19.4,0.55,0.82,0,0.55,11.62,0.27,0.27,0.14,0,0.14,2.73
