stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,T.cell
72hpf,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0
21Day,0.369986860264282,0.739973720528564,0,0,0,9.98964522713562,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282,0
3Month,0,0.104017006644673,0,0,0,0,0.104017006644673,0,0,0,0,0,0,0,0
22Month,0,0,0.136649431988133,0.956546023916932,0.136649431988133,0,0,0,0,0.136649431988133,0,0,0.136649431988133,0,0.136649431988133
