stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,135,76,0,295,13,6,0,4,0,0,4,0,35,1,0,2,1,41,137,281,604,0,3,1,5,314,3989,3,0,0,70,0,0,0,0,0,0,19,0,0,0
72hpf,196.17,52.71,0,183.76,44.53,96.39,0,15.5,0,0,5.36,0.28,0,2.54,0,21.42,1.41,135.57,589.91,40.87,497.18,0,42.28,14.09,7.61,2481.95,1616.96,6.48,25.65,0,392.9,14.94,0,2.82,178.41,26.21,9.3,39.46,0,0,0.85
21Day,226.8,31.45,13.32,672.64,16.65,238.27,0,163.53,0,2.96,18.5,1.11,0,41.81,18.13,167.97,60.68,44.4,323.74,97.68,558.31,0.37,3.33,58.09,1.85,577.18,530.56,7.4,21.83,0,225.69,81.4,0,8.14,74.37,24.05,34.04,18.5,2.22,0.37,65.12
3Month,4.89,37.34,17.47,478.89,3.64,0,8.95,11.75,1.04,77.49,127,2.08,0,756.41,231.44,28.92,247.04,39.73,126.59,171.11,181.72,41.5,1.46,75.41,77.08,26.94,9.67,28.6,21.01,0,11.44,28.29,0.83,575.11,7.8,1.14,0,4.68,61.47,229.15,136.05
22Month,3.69,48.51,32.93,187.76,1.91,0,12.03,9.29,0.55,48.51,432.36,84.59,0,1652.36,129.27,80.76,311.15,11.07,37.31,358.16,182.97,3.96,30.06,45.37,4.37,17.76,4.51,28.56,25.69,11.89,9.57,4.37,0,78.98,18.31,12.03,0,1.91,7.38,0.55,50.42
