stage,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Osteoblast,Primordial.germ.cell,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0
21Day,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0
3Month,0.520085033223363,0,0.208034013289345,0.312051019934018,0.104017006644673,1.97632312624878,0.104017006644673,1.1441870730914,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.416068026578691,0.104017006644673
22Month,0,0,0.546597727952532,0.136649431988133,0,0,0.136649431988133,1.91309204783386,0,0,0,0,0,0,0
