stage,Endothelial.cell,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Primordial.germ.cell,Retinal.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,2,0,0,0,10,1,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0,0.281848056003223,0.84554416800967,0,0.281848056003223,0,0.281848056003223,0,0
22Month,0.819896591928799,1.2298448878932,1.50314375186946,0.546597727952532,5.05602898356092,0.273298863976266,0.409948295964399,0.136649431988133,0.546597727952532,0.956546023916932,0.409948295964399,0.409948295964399,0,0.273298863976266,0.136649431988133,0,30.6094727653418,0,0.136649431988133,0.409948295964399
