stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,4,1,12,7,0,0,0,0,2,45,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,1.97,1.13,0,1.97,1.69,1.97,0,0,0,0,0,0.28,0.28,0,0.28,0,3.1,6.48,0.56,3.66,0,1.41,0,0,23.11,16.35,0.28,0,7.33,0,0,5.07,0.28,0.28,0,0,0,0
21Day,3.33,1.48,0,17.39,0,5.92,0,4.44,0.74,1.85,0,0,0,0.37,2.96,1.85,1.85,5.55,2.22,15.17,0,0,1.48,0,11.47,7.77,0.37,0,6.29,2.22,0,1.11,0.37,1.11,0,0,0,2.22
3Month,0.21,0.52,0.21,15.29,0.21,0,0,0.52,2.29,6.45,0,0,15.39,3.95,1.25,8.84,1.87,3.64,3.54,4.89,1.25,0.1,1.46,1.46,0.83,0.52,0.83,0.21,0.21,0.73,10.71,0.42,0,0,0.21,1.14,1.56,4.58
22Month,0,0.68,0.82,3.42,0.68,0,0.55,0.27,0.96,9.29,0.41,0,31.29,2.32,1.64,7.24,0.68,0.55,4.51,4.51,0,1.09,0.82,0,0.27,0,0.55,0.14,0,0.27,1.5,1.09,0.27,0,0,0.14,0,2.05
