stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,25,10,0,37,14,0,0,0,0,0,0,0,6,0,0,0,0,2,8,11,247,0,0,0,1,161,2841,0,0,88,0,0,0,0,0,17,0,0,0
72hpf,116.4,5.92,0,25.65,25.08,29.03,0,1.13,0,0,0.56,0,0.56,0.56,0,0.56,0,4.51,47.91,9.3,713.36,0,0.85,28.18,0.56,680.1,1020.85,1.13,2.25,845.26,0.56,0,52.71,1.41,0.85,18.6,0,0,0
21Day,81.03,1.48,0.37,27.38,5.55,22.94,0,2.59,0,0.37,0.74,0,0,4.44,1.11,5.55,4.44,0.74,18.5,9.25,603.82,0.37,1.11,53.28,0,224.21,229.39,2.96,3.7,206.82,29.97,0.37,11.47,3.33,7.4,5.92,0,0,3.7
3Month,1.14,1.46,0.31,8.95,1.35,0,0.62,0,0.73,1.25,6.35,0,0,6.45,2.5,0.31,4.68,0.42,6.97,3.85,178.39,20.28,0.21,11.96,0.52,6.55,2.29,3.22,0.42,4.16,1.04,18.93,0.31,0,0,0.62,3.95,19.56,1.25
22Month,0.55,0.82,0,3.83,1.23,0,0.96,0,0,0.14,2.05,1.09,0,16.67,0.41,0.14,1.37,0.27,1.37,1.78,91.28,3.01,0.27,5.74,0,5.33,1.37,5.6,0.55,0.68,0.27,5.47,0.82,0,0,0.41,0.14,0.27,0.55
