stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,1.13,0.85,0,0.28,0,0,0,13.25,6.2,0,0,1.41,0,0,0,0.28,0,0,0,0,0
21Day,2.22,0,0.74,2.96,0,1.48,0,0.74,0,0,0,0.37,0,0.74,0,0.37,0.74,1.48,3.7,0,1.11,0,34.78,3.33,0,0,1.11,0.37,0,0.37,0.74,0.74,0,0,0,0.37
3Month,0.1,0,0.31,3.12,0,0,0.1,0.1,0.52,1.14,0,4.99,1.14,0.31,4.06,0.52,1.04,1.56,0.73,0.21,3.22,0.42,12.38,0,0.21,0.1,0,0.52,24.03,0.21,0,0,0,0.21,7.28,1.14
22Month,0,0.27,0,2.05,0,0,0,0.14,0.14,0.82,0.82,8.61,0,0.14,2.19,0.27,0.14,3.01,0.55,0.14,0.41,0,9.84,0.14,0,0,0,0,5.33,0,0.27,0,0.14,0.14,0,0.55
