stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
72hpf,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0.369986860264282,0,0.369986860264282,0,0,1.10996058079285,0,0.369986860264282,0,0,0
3Month,0.520085033223363,0,0.208034013289345,0.208034013289345,0,0.312051019934018,0.208034013289345,0.208034013289345,0.104017006644673,0,1.66427210631476,0,0.104017006644673,0.936153059802054,0
22Month,0,0.136649431988133,1.77644261584573,0,0,0,0,0,0,0,0.273298863976266,0,0,0,0.136649431988133
