stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0.74,0,0,5.92,0.37,4.81,0,0.74,0,0,0,0,0,26.64,0.37,0,2.59,1.11,2.59,0,0,1.11,0,3.33,1.11,0,0,0,0.74,2.22,0,0.74,0.37,0.37,0,0,82.88
3Month,0.21,0.1,0.62,4.78,0,0,0.94,0.1,0.1,2.29,0,5.2,2.81,1.14,2.7,0.42,1.77,3.12,2.5,0.21,0,0.73,1.04,0.31,0,0.31,0.1,0,0,1.04,1.77,0.1,0,0,0.73,1.66,177.56
22Month,0,0.27,0,1.09,0,0,0.27,0.14,0.27,0.68,0.14,4.78,0.68,0.96,0.55,0.27,0.27,1.37,1.78,0.27,0.41,0,0,0,0,0,0.14,0.14,0,0.55,0,0,0.14,0,0.27,0,56.71
