stage,Cardiomyocyte,Granulocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia
24hpf,0,0,0,0,0,0,2,0,8,1,0
72hpf,0.281848056003223,0,0,0,0.84554416800967,0.281848056003223,1.69108833601934,4.50956889605157,1.97293639202256,0.281848056003223,0.281848056003223
21Day,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0.739973720528564,0.369986860264282,0,0,0
3Month,0,0,0,0.104017006644673,0,0,0.104017006644673,0,0,0,0
