stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulocyte,Granulosa.cell,Hepatocyte,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Radial.glia,Spermatocyte
24hpf,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0
72hpf,0,0.281848056003223,0.281848056003223,1.97293639202256,0,0,0,0.281848056003223,0,0,0.563696112006446,0,1.12739222401289,0.281848056003223,0,0.281848056003223,0
21Day,0.739973720528564,0,2.58990802184998,0.739973720528564,0,0,0,0,1.47994744105713,0,1.10996058079285,0,0,0.369986860264282,0,0,0
3Month,0,0,0,0,0,0,0.208034013289345,0,0.104017006644673,0,0,0.104017006644673,0,0,0.104017006644673,0,0.104017006644673
22Month,0,0.136649431988133,0.273298863976266,0,0.136649431988133,0.136649431988133,0.683247159940666,0,0.273298863976266,0,0,0,0,0,0,0,0
