stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Retinal.cone.cell
24hpf,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0.563696112006446,0,0,0,0,0,0,11.8376183521354,1.12739222401289,0.281848056003223,0,0
21Day,0,0,0,0,0,0,0,4.06985546290711,1.47994744105713,0,0.369986860264282,0.739973720528564
22Month,0,0.136649431988133,0.273298863976266,0.273298863976266,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0,0,0
