stage,Cardiomyocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,8,1,3,2
72hpf,2.53663250402901,1.12739222401289,0.563696112006446,0
21Day,3.69986860264282,0.739973720528564,0,0
