stage,Cardiomyocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell
24hpf,1,1,0,5,0
72hpf,0,0,2.25478444802579,0.281848056003223,0
21Day,0.369986860264282,0,0,0,0.369986860264282
