stage,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,Spermatocyte
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0.563696112006446,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0.739973720528564,0.369986860264282,0,0,0
3Month,0.728119046512708,0,0.104017006644673,0.104017006644673,0,1.04017006644673,0,0.104017006644673,0.208034013289345,0.104017006644673,0.208034013289345,0,0.312051019934018,0,1.45623809302542,0.104017006644673,0.104017006644673
22Month,0,0.136649431988133,0,0.273298863976266,0.546597727952532,1.91309204783386,0.409948295964399,0,0,0.546597727952532,0,0.409948295964399,0,0,1.36649431988133,0.136649431988133,0
