stage,Epithelial.cell,Granulosa.cell,Hepatocyte,Macrophage,Neural.cell,Neurosecretory.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell
24hpf,0,0,0,1,0,0,0,0,0
21Day,0,0,0,0,3.69986860264282,0,0,0,0
3Month,0.208034013289345,0,0,0,0,0,0,0,0.416068026578691
22Month,0,0.136649431988133,0.683247159940666,0,0,0.136649431988133,0.136649431988133,0.136649431988133,0
