stage,Enterocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Neural.progenitor.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,2,0,0
72hpf,0,0,0.563696112006446,0,0,0,0,0,0,0,0,0
21Day,0,0.369986860264282,15.5394481310999,11.4695926681927,0,0,0,0.369986860264282,0,0.369986860264282,0,0.369986860264282
3Month,0.104017006644673,0,0,0.104017006644673,0.208034013289345,0,0.104017006644673,0,0,0,0,0.104017006644673
22Month,0,0,0,0,0,0.136649431988133,0.683247159940666,0,0.136649431988133,0,0.136649431988133,0
