stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Retinal.cone.cell,T.cell
24hpf,0,0,0,0,1,1,1,6,0,0,0,0
72hpf,0.563696112006446,0.281848056003223,0,0,0.281848056003223,0.281848056003223,3.10032861603546,1.12739222401289,1.40924028001612,0.281848056003223,0,0
21Day,0.369986860264282,1.47994744105713,0,0.369986860264282,0.369986860264282,0.739973720528564,1.10996058079285,0.369986860264282,0,0,0.369986860264282,0.369986860264282
3Month,0,0.312051019934018,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0
