stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,27,11,0,43,2,3,0,1,0,3,0,6,1,0,0,0,1,11,50,83,0,0,0,0,57,588,0,0,0,10,0,0,0,0,0,0,6,0,0,0
72hpf,16.35,5.36,0,18.04,2.82,3.66,0,2.82,0,0.28,0,0.28,0.28,0,2.25,0.28,20.86,25.65,5.07,33.54,0,5.07,0.56,1.69,147.97,100.34,0.85,0.56,0,24.52,3.66,0,0.56,6.76,2.25,1.13,3.1,0,0,0.28
21Day,23.68,1.85,2.96,52.91,3.33,16.65,0,27.75,0.37,1.48,0.37,0,4.07,0.74,22.57,7.4,4.44,17.39,14.8,65.49,0,0,5.18,0.37,44.03,34.04,1.11,1.48,0,21.09,8.88,0,4.81,5.18,1.85,4.44,1.48,0,0,5.18
3Month,0.94,4.78,2.29,49.62,0.31,0,0.94,2.5,5.82,10.09,0.21,0,99.13,11.34,3.74,31,4.78,17.89,15.29,21.32,2.81,0,3.95,6.14,1.66,0.62,2.39,2.6,0,0.83,2.6,0.1,105.37,0.62,0,0,0.42,7.28,12.48,15.71
22Month,0.14,4.78,2.32,15.99,0.14,0,1.5,1.37,2.87,23.23,4.37,0,222.33,7.24,7.79,32.52,0.68,4.1,27.19,19.54,0.68,4.24,2.05,0.27,0.55,0.14,2.05,2.6,5.06,0.96,0.55,0,34.16,0.55,1.78,0,0.14,1.09,0.27,6.29
