stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,88,21,0,91,6,5,0,4,0,0,0,0,13,1,0,0,1,42,56,86,240,0,1,0,4,129,1670,1,0,0,22,0,0,0,0,0,0,13,0,0,0
72hpf,81.45,11.27,0,47.07,12.12,15.78,0,5.07,0,0,1.41,0,0,1.69,0,5.07,2.54,80.33,130.5,11.27,101.75,0,26.78,3.38,6.48,324.97,321.87,0.85,4.79,0,90.76,11.56,0,1.41,24.52,5.64,2.54,18.6,0,0,0
21Day,140.96,9.62,9.25,360,8.14,114.33,0,108.04,0,1.11,9.99,0,0,30.34,2.96,108.41,54.39,46.25,170.56,48.1,282.67,0.37,1.11,26.27,2.22,213.85,199.42,6.29,12.21,0,129.87,41.44,0,5.92,26.64,6.29,18.13,14.43,0.74,0,34.78
3Month,4.37,9.99,12.48,185.77,1.25,0,4.68,6.03,0.42,23.3,31,0.73,0,636.69,42.02,10.82,180.05,33.91,63.97,44.73,61.47,15.6,1.04,11.03,24.13,7.49,2.39,9.26,8.43,0,2.81,16.33,0.21,107.35,1.25,0.21,0,1.25,16.23,9.78,63.45
22Month,5.33,14.62,11.89,62.45,0.82,0,4.51,4.65,0.41,12.85,56.44,31.57,0,984.01,21.04,30.2,141.3,5.88,18.04,84.18,56.98,1.64,24.6,7.65,1.23,6.15,1.23,8.61,9.29,4.37,2.05,3.01,0,40.04,3.55,5.19,0.14,0.82,1.64,0,19.68
