stage,Cardiomyocyte,Endothelial.cell,Granulocyte,Hepatocyte,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Retinal.cell,T.cell
24hpf,0,0,0,0,0,0,0,1,0,5,0,0,0,0
72hpf,0.281848056003223,0.281848056003223,0,0,0,0,0,0.281848056003223,1.69108833601934,1.40924028001612,0.281848056003223,0.84554416800967,0,0
21Day,0.369986860264282,0,0,0,0,0.369986860264282,0,1.10996058079285,0,0.739973720528564,0.739973720528564,0,0.369986860264282,0
3Month,0,0,0,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0,0.104017006644673
22Month,0,0,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133,0,0,0,0,0,0
