stage,Epithelial.cell,Erythrocyte,Mt.rich.cell,Neural.cell,Osteoblast
24hpf,0,0,0,10,0
72hpf,0,0,0,1.69108833601934,0.281848056003223
21Day,0.369986860264282,0.369986860264282,0,1.10996058079285,0
22Month,0,0,0.136649431988133,0.819896591928799,0
