stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,386,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,1.13,0,1.41,0,0,0,12.68,0,0,0,1.13,0,0.28,4.51,228.3,0.56,0,0,0,0,3.95,3.95,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0
21Day,1.11,1.11,0,4.44,0.37,3.33,0,0.37,0,34.78,0,0.74,5.55,18.87,0,1.11,6.29,340.02,4.07,0,0,0.74,0,3.7,3.33,0,0,0,1.48,6.66,0,0,0.37,1.11,2.22,0,0,0.37,2.22
3Month,1.46,3.02,0.21,14.87,0.1,0,2.29,0,2.91,577.09,0,22.16,106.41,1.77,10.4,1.77,6.35,704.61,6.35,1.66,0,2.39,2.91,1.35,0.21,1.25,0.62,0,0.31,5.72,0.31,6.24,0.21,0.1,0,0.1,2.29,5.51,4.68
22Month,1.37,4.78,1.09,10.25,0.27,0,9.98,0.27,3.55,1545.1,1.5,51.52,25.55,4.37,7.52,0.82,2.73,831.24,6.01,0.14,1.64,2.46,0.41,1.5,0.14,2.05,3.28,1.23,0.14,1.91,0,0.96,2.32,4.37,0,0,0.68,0.14,3.28
