stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,T.cell
24hpf,1,1,0,0,0,0,0,0,2,0,0,0
72hpf,0,0,0.563696112006446,0.281848056003223,0,0,0.281848056003223,0,0,0.563696112006446,0,0
21Day,0,0,0,0,0,0,0.369986860264282,1.10996058079285,0,0.369986860264282,0,0
3Month,0,0,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0.312051019934018,0.104017006644673
