stage,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,1,1,0,0,2
72hpf,0,0,0.563696112006446,0,0.563696112006446,0,0.563696112006446,0
21Day,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0
3Month,0.104017006644673,0.208034013289345,0,0,0,0,0,0
