stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,1,0,0,0,0,0,0,2,3,0,0
72hpf,0,0.563696112006446,0,0,0.281848056003223,0,0.563696112006446,0.281848056003223,0.281848056003223,0.281848056003223,0.281848056003223
21Day,0,0,0,0,0,0.369986860264282,0,0.739973720528564,0,0,0.369986860264282
22Month,0,0,0.546597727952532,0.273298863976266,0,0,0,0,0,0,0
