stage,Epithelial.cell,Hepatocyte,Ionocyte,Keratinocyte,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte
72hpf,0,0,0.281848056003223,0,0,0,0
21Day,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0,0
3Month,0,0.312051019934018,0,0,0,0.208034013289345,0.416068026578691
