stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,33,0,0,0,0,0,0,0,1,0,0,0,0,5,339,6,4,0,1,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.97,0,0,58.06,0.85,2.54,0,0,0,0.56,0,0,0,0,0,0,47.35,222.66,0.56,3.1,0,0.56,0,0,27.9,8.74,0,0,0,6.76,0,0.28,1.41,0,0,0,0,0,0
21Day,1.11,0.74,1.85,15.91,1.48,2.59,0,2.22,0.37,0,0,0,0.37,0.37,1.11,0,20.72,86.58,0.74,2.59,0,0,0,0,5.18,1.11,0,0,0,2.96,1.11,0,0,0.37,0.74,0.37,0,0,0
3Month,0.21,0.94,0.62,70.11,0.31,0,0.31,1.14,28.4,0.83,0,0,4.16,2.39,0.1,2.7,4.58,12.69,0.83,7.18,0.62,0,0.52,0.31,3.85,0,0.52,0.1,0,17.27,0.83,1.98,0,0.1,0,0,0.21,0.31,1.25
22Month,0,2.19,22,215.09,0.27,0,1.23,1.91,61.49,5.88,1.09,0,22,1.78,0.41,4.65,6.15,15.85,3.55,6.29,0,1.5,0.82,0.27,5.06,0,0.68,0.82,0.55,29.38,0.55,0.68,0.14,0.55,0,0,1.64,0,0.68
