stage,Intestinal.bulb.cell,Ionocyte,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia
24hpf,0,0,2,0,0,0
72hpf,0,0,0.281848056003223,0,0,0
21Day,0,0,0,0.369986860264282,0,0.369986860264282
3Month,0,0.104017006644673,0,0,0.416068026578691,0
22Month,0.136649431988133,0,0,0,0.273298863976266,0
