stage,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,0,1,0,2
72hpf,0,0.563696112006446,1.40924028001612,0
21Day,0,0,0.739973720528564,0
22Month,0.409948295964399,0,0,0
