stage,Enterocyte,Epithelial.cell,Fibroblast,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia
24hpf,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0
21Day,0,0.369986860264282,0,0,0,0,0,0,0,8.13971092581421,0,0,0.739973720528564,0,0
3Month,0,0.208034013289345,0,0,0,0,0.104017006644673,0,0.104017006644673,1.04017006644673,0.104017006644673,0,0,0.208034013289345,0
22Month,0.273298863976266,0,0.136649431988133,0.136649431988133,0.136649431988133,0.956546023916932,0,0.273298863976266,0,0.956546023916932,0,0.136649431988133,0,0.546597727952532,0.136649431988133
