stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,22,0,0,0,1,0,1,0,0,0,0,0,0,2,4,31,0,0,0,0,19,160,0,0,0,5,0,0,0,0,0,3,0,0,0
72hpf,2.54,2.25,0,4.23,5.36,1.13,0,0,0,0.28,0,0.28,0,0,0,1.97,11.56,0,14.66,0,0.56,0.56,0,132.19,23.96,0.28,0.28,0,11.84,0,0,4.23,20.01,12.4,1.13,0,0,0
21Day,1.48,0,1.48,10.36,1.85,3.33,0,2.59,0,0.37,0,1.85,0.37,1.11,0.74,0.37,5.55,1.48,21.09,0,0,2.22,0.37,35.89,13.32,1.11,1.11,0,9.25,2.59,1.48,4.44,19.24,31.45,0.74,0,0,0.74
3Month,0.1,1.14,0.52,31.41,1.56,0,0.42,0.21,2.18,2.08,0.1,19.97,1.66,0.42,17.68,2.91,10.82,2.29,13.42,3.74,0,1.56,1.25,16.54,0.62,7.49,1.25,0,1.14,1.56,47.22,1.14,0.52,0.1,0.52,6.66,85.29,1.56
22Month,0,1.5,1.5,12.03,0.41,0,0.68,0.27,0.96,1.37,3.14,33.48,0.41,1.23,20.91,0.55,2.19,3.96,11.75,0.27,0.27,0.68,0.14,3.69,0.55,4.1,1.37,0.14,1.37,0.41,12.44,1.78,21.45,0,0.14,0.68,0.55,0.27
