stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,18,4,0,35,0,0,0,0,0,0,0,15,1,0,0,1,4,13,17,47,0,0,0,0,24,179,0,0,0,5,0,0,0,0,0,0,0,0,0,0
72hpf,9.3,3.1,0,5.64,2.25,1.13,0,1.13,0,0,0,0,0.28,0,0.28,0,7.61,28.75,0.28,16.63,0,5.64,0.85,0.28,43.12,32.69,0.28,1.41,0,19.17,1.41,0,0,6.76,1.13,0.85,4.23,0,0,0
21Day,10.36,2.59,1.11,37.37,2.96,8.14,0,6.29,0.37,0.74,0,0,4.44,1.11,7.03,5.18,1.85,14.8,2.96,65.86,0,0,5.55,0,18.5,15.54,0,2.22,0,38.11,5.55,0,1.48,5.92,1.48,2.22,1.48,0.37,0,1.48
3Month,0.31,4.68,1.46,36.09,0.42,0,1.56,1.04,6.87,9.67,0.21,0,124.09,12.79,1.25,16.33,2.91,17.16,9.88,29.85,6.55,0,4.47,3.22,3.64,0.62,3.85,4.26,0,1.25,3.95,0.1,37.45,1.25,0,0,0.73,6.66,14.67,5.41
22Month,0.55,4.24,0.55,12.71,0.27,0,1.09,0.41,3.28,7.79,3.83,0,199.37,4.37,3.96,14.35,0.68,3.69,11.62,29.52,1.37,2.73,1.5,0.55,2.19,0.27,2.87,3.28,3.01,0.41,0.55,0,7.79,3.28,0.82,0,0.14,0.55,0,2.32
