stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Hatching.gland,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,T.cell
24hpf,0,1,7,1,3,0,0,2,4,5,0,32,1,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0.563696112006446,0.84554416800967,2.25478444802579,0.563696112006446,0.281848056003223,0,0.281848056003223,0
21Day,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0,0.369986860264282
22Month,0,0,0,0,0,0.136649431988133,0,0,0,0.409948295964399,0,0,0,0.136649431988133,0,0
