stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,9,0,8,0,1,0,0,0,0,0,0,2,0,0,0,0,1,4,6,13,0,0,0,0,21,160,0,0,2,0,0,0,0,0,2,0,0,0
72hpf,4.23,2.82,0,7.89,2.82,7.61,0,0,0,0,0,0,0,0,0,0,0,5.64,14.09,0.28,13.25,0,3.1,0,0.28,96.67,23.39,0.56,1.13,12.68,0.28,0,4.79,0.85,0.56,1.69,0,0,0
21Day,10.73,3.33,1.85,48.1,2.22,65.49,0,8.51,0,0.74,1.11,0,0,0.37,0.74,8.88,4.07,3.33,17.76,9.62,72.89,0,0,5.18,0.74,86.58,21.83,1.85,2.59,18.5,8.51,2.59,8.51,5.92,8.88,2.96,0.37,0,5.55
3Month,0.1,0.94,0.21,11.96,0,0,0.73,0.21,0.1,1.77,2.18,0,0,22.99,2.5,0.42,4.58,1.04,4.89,3.95,4.89,1.25,0,0.94,1.14,1.35,0.1,1.35,0.62,0.31,0.83,17.79,0.1,0.1,0,0.42,1.25,4.06,3.54
22Month,0.41,2.32,0.27,6.42,0,0,0.14,0.27,0,1.23,3.01,1.09,0,43.73,1.5,0.55,6.7,0,0.96,2.46,5.74,0.27,2.32,0.41,0,1.23,0.14,0.82,0.68,0.14,0,5.6,0.55,0.68,0,0.27,0.14,0,1.09
