stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,36,0,0,0,0,0,1,0,0
72hpf,0.84554416800967,0.281848056003223,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0,0,0.84554416800967,0,0,0,1.69108833601934,3.10032861603546,0,0,0,0,0,0.563696112006446,0,0
21Day,0,0,0,0.739973720528564,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0,0,1.47994744105713,0,0,1.84993430132141,0.369986860264282,1.10996058079285,0,0.369986860264282,0.369986860264282,0,0,0
3Month,0.104017006644673,0,0.104017006644673,0.728119046512708,0,0,0,0,0,0.104017006644673,0.832136053157381,0.104017006644673,0.104017006644673,0.312051019934018,0.312051019934018,0.104017006644673,0.312051019934018,0.104017006644673,0,0,0,0.104017006644673,0,0,0,0,0.104017006644673,0.104017006644673
22Month,0,0,0,0.273298863976266,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0.136649431988133,1.6397931838576,0,0.273298863976266,0,0,0.136649431988133,0,0.136649431988133,0,0,0,0,0.136649431988133,0,0,0,0,0.136649431988133
