stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,2.53663250402901,0.281848056003223,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,7.89174556809025,0.281848056003223,0.281848056003223,0,0,0,0,0
21Day,2.58990802184998,0.739973720528564,0.369986860264282,0,0,0,0,0.739973720528564,0.369986860264282,0,0,21.8292247555927,1.10996058079285,0,0,0.369986860264282,0.739973720528564,0,0.369986860264282
3Month,0.104017006644673,0.208034013289345,0,0.104017006644673,0.312051019934018,0,0,0,0,0.104017006644673,0.104017006644673,0,0,0,0.416068026578691,0,0,0.104017006644673,0
22Month,0,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0,0,0.136649431988133,0,0.136649431988133,0,0,0,0.546597727952532,0,0,0,0
