stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Erythrocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Retinal.cell,Spermatocyte
24hpf,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0.563696112006446,0
21Day,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0,0.624102039868036,0,0,0,0,0,0,0,0.104017006644673,0,0.104017006644673
22Month,0,0,0,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0,0,0,0.683247159940666,0,0
