stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.progenitor.cell,Oligodendrocyte,Oocyte,Osteoblast,Primordial.germ.cell,Retinal.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0
22Month,0.136649431988133,0.956546023916932,0.409948295964399,2.18639091181013,0.136649431988133,0.956546023916932,0.409948295964399,11.6152017189913,0.956546023916932,0.409948295964399,0.136649431988133,0.273298863976266,0.819896591928799,2.18639091181013,0.136649431988133,0.409948295964399,0.136649431988133,0.136649431988133,0.136649431988133,37.7152432287247,0,0.273298863976266,0.136649431988133,0.136649431988133,0.136649431988133
