stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Macrophage,Neural.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,1,0,0,0,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0
3Month,0,0.312051019934018,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,2.60042516611682,1.97632312624878
22Month,0,0.136649431988133,0.683247159940666,0,0,0,0,0,0.136649431988133,0
