stage,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Macrophage,Muscle.cell,Osteoblast,Spermatocyte
72hpf,0,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0.369986860264282,0,0.369986860264282,0,0.369986860264282,0
3Month,0.208034013289345,0,0,0.208034013289345,0,3.53657822591887,0,0.104017006644673
22Month,0.136649431988133,0,0,0.273298863976266,0,5.05602898356092,0,0
