stage,Cardiomyocyte,Erythroid.progenitor.cell,Immune.progenitor.cell,Macrophage,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Retinal.pigment.epithelial.cell
72hpf,0.281848056003223,0,0,0,1.97293639202256,0,0,0.281848056003223
21Day,0,0.369986860264282,2.95989488211426,0,0.369986860264282,0.369986860264282,0.369986860264282,0
3Month,0,0,0,0.208034013289345,0,0,0,0
