stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Ionocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,1,0,0,1,0,0,0
21Day,0,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0,0,0,0
3Month,0,0,0.104017006644673,0,0.104017006644673,0,0,0.208034013289345,1.76828911295943,0.208034013289345
22Month,0.136649431988133,0,0.956546023916932,0,0,0,0,0,0,0
