stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,74,117,0,36,0,0,0,2,0,0,1,1,2,0,0,0,0,4,3,4,555,0,0,0,5,25,350,0,0,145,0,0,0,0,0,0,0,0,0
72hpf,28.18,45.38,0,9.86,1.13,8.17,0,0.28,0,0,0.28,0.28,0,0,0,0,0,2.54,11.56,1.13,304.11,0,0,3.95,0.28,54.4,30.44,0,0,532.97,0,0.28,6.48,0,0.28,24.8,0,0,0
21Day,22.57,12.58,0,19.24,0.37,11.47,0,2.22,0.37,0.37,0.37,0.37,0,1.11,0.37,4.07,2.22,1.11,9.25,4.07,350.01,0,0,19.98,0,19.61,18.5,0,0.37,220.88,12.58,0,1.11,1.11,2.59,16.65,0.74,0,1.11
3Month,0.31,27.56,0.21,12.69,0.21,0,0.73,0,1.25,0.42,1.66,0.21,0,3.33,1.14,0,2.39,4.58,3.54,1.35,53.15,0.42,0,13.83,1.14,0.1,0.21,0.31,0.21,15.08,0.94,1.87,0.1,0.1,0,2.08,13.31,0.52,0.83
22Month,0,29.38,0.14,6.29,0,0,0.27,0,0.27,0,0.96,2.19,0,6.7,0.55,0,0.55,0.68,0.68,1.09,11.07,0.14,0.14,4.78,0.41,0.14,0,0,0.27,16.12,0.14,0.14,0.14,0,0,1.23,1.5,0,0.82
