stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,17,20,0,60,4,2,0,3,0,0,1,0,2,1,0,0,1,10,28,67,148,0,1,0,1,65,1348,0,0,0,23,0,0,1,0,0,5,0,0,0
72hpf,27.06,8.74,0,37.49,6.48,29.03,0,3.1,0,0,1.41,0,0,0.56,0,4.23,0,21.42,63.13,9.02,79.76,0,6.2,2.25,0.28,326.66,369.5,1.13,1.69,0,55.52,3.66,0.28,23.68,2.25,1.13,3.1,0,0,0
21Day,39.59,3.7,3.33,164.27,2.59,68.08,0,45.51,0,0.74,3.7,0,0,6.66,2.96,44.03,10.73,10.36,57.72,30.34,115.81,0,0,11.47,0.37,102.49,138.75,0,2.96,0,40.33,15.91,1.48,18.87,2.96,7.03,3.7,0.37,0,14.43
3Month,0.31,2.39,0.42,45.77,0.1,0,0.94,0.73,0.1,6.14,10.71,0.1,0,31.1,13.52,2.81,17.47,3.64,12.79,9.88,11.96,1.35,0.21,2.08,2.18,1.35,0.83,2.18,0.42,0,0.52,2.29,42.54,0.31,0,0,0.1,3.85,7.18,15.08
22Month,0.41,3.83,1.91,15.17,0,0,0.55,0.55,0.14,1.5,27.74,5.19,0,74.61,5.06,5.19,17.49,0.27,4.92,19.95,8.06,0.27,2.32,2.46,0.14,0.82,0.14,1.09,0.68,2.73,0.27,0.41,7.11,1.64,0.82,0,0.27,0.41,0,5.6
