stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,2,0,21,0,0,0,0,0,0,0,1,0,0,0,0,2,555,1,5,0,0,0,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,10.71,1.41,0,84.27,1.41,14.09,0,0.56,0,0.28,0,0,0.28,0,0.56,0.28,11.27,1465.05,1.41,21.14,0,0.56,0.28,0,137.26,63.7,0.56,1.41,26.21,0.28,0.56,11.27,0.56,0,1.69,0,0,0
21Day,7.77,0.74,1.11,331.88,1.11,11.1,0,1.85,0,0,0,0,2.22,0.74,5.18,4.44,11.1,889.08,4.44,27.01,0,0,2.59,0,31.82,10.36,0.37,1.11,7.4,9.99,0,2.59,5.18,8.14,0.74,0,0,4.07
3Month,0.1,0,0.21,163.62,0,0,0.1,0.21,0.31,1.25,0,0,4.58,1.35,0.1,0.73,11.23,4.26,1.46,0.62,0.21,0.1,0.52,0.1,0.52,0,0.31,0,0,0.62,1.35,0,0.1,0,0,0.42,0.83,0.94
22Month,0,0,0,31.02,0,0,0.27,0,0.14,0.82,0.14,0,7.65,0.14,0.14,0.14,1.5,1.91,0.55,0.41,0,0.41,0.14,0,0.41,0,0,0.14,0.14,0.14,0,0,0,0,0,0,0,0.55
