stage,Cardiomyocyte,Hatching.gland,Hepatocyte,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell
24hpf,0,1,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0.281848056003223,0.281848056003223,0
21Day,1.10996058079285,0,0,0,0.369986860264282,0.369986860264282,0,0
22Month,0,0,0.683247159940666,0.136649431988133,0,0,0,0.136649431988133
