stage,Hepatocyte,Immune.progenitor.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast
72hpf,0,0,0,10.146530016116,1.40924028001612,0.281848056003223,0.281848056003223
21Day,0,0.369986860264282,0.369986860264282,2.95989488211426,0.369986860264282,0,0
22Month,0.273298863976266,0,0,0,0,0,0
