stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,1,1,1,0,0
72hpf,0.281848056003223,0,0,0,0,0,1.12739222401289,1.12739222401289,0.281848056003223,0.281848056003223,0
21Day,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0,0,0.369986860264282
3Month,0,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0.104017006644673
22Month,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0,0
