stage,Epithelial.cell,Granulocyte,Hepatocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,1,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0.281848056003223,0
3Month,0.104017006644673,0.104017006644673,0.520085033223363,0.104017006644673,0.104017006644673,0.104017006644673,2.60042516611682,0,0.624102039868036
